id,label,country,Lat ,Lon
UTD,Nutwood Downs,Australia,-15.833333,134.166667
VCD,Victoria River Downs,Australia,-16.405,131.003333
VNR,Vanrook,Australia,-16.866667,141.916667
WAN,Waverney,Australia,-25.366667,141.933333
WAU,Wauchope,Australia,-31.45,152.733333
WAV,Kalkgurung,Australia,-17.65,130.883333
WAZ,Warwick,Australia,-28.22924721,152.0203226
WBA,Wahai,Australia,-10.3,142.683333
WDI,Wondai,Australia,-26.316667,151.866667
WEI,Weipa,Australia,-12.66663125,141.8666272
WEW,Wee Waa,Australia,-30.233333,149.433333
WGA,Wagga Wagga,Australia,-35.12215981,147.3399882
WGE,Walgett,Australia,-30.033333,148.133333
WGT,Wangaratta,Australia,-36.36001707,146.3
WHL,Welshpool,Australia,-38.688889,146.45
WIN,Winton,Australia,-22.39962889,143.0332743
WIO,Wilcannia,Australia,-31.56620115,143.3833304
WIT,Wittenoom,Australia,-22.266667,118.333333
WKB,Warracknabeal,Australia,-36.333333,142.25
WLA,Wallal,Australia,-19.766667,120.65
WLC,Walcha,Australia,-30.983333,151.6
WLE,Miles,Australia,-26.66,150.18
WLL,Wollogorang,Australia,-17.216667,137.916667
WLP,West Angelas,Australia,-23.18,118.76
WMB,Warrnambool,Australia,-38.37999713,142.4700012
WME,Mount Keith,Australia,-27.286389,120.554722
WND,Windarra,Australia,-28.266667,121.833333
WNR,Windorah,Australia,-25.43324217,142.6501969
WOG,Woodgreen,Australia,-22.5,134.25
WOL,Wollongong,Australia,-34.41538125,150.890004
WON,Wondoola,Australia,-18.666667,140.916667
WPK,Wrotham Park,Australia,-16.633333,144.0
WRN,Windarling,Australia,-30.56,119.3
WRW,Warrawagine,Australia,-20.966667,120.7
WSY,Whitsunday Airstrip,Australia,-20.283333,148.783333
WTB,Toowoomba,Australia,-27.56,141.796
WUD,Wudinna,Australia,-33.016667,135.619444
WUN,Wiluna,Australia,-26.633333,120.216667
WWI,Woodie Woodie,Australia,-21.6,121.2
WWY,West Wyalong,Australia,-33.933333,147.25
WYA,Whyalla,Australia,-33.02502684,137.5614119
WYN,Wyndham,Australia,-15.37395953,128.3600614
XCO,Colac,Australia,-38.33953449,143.5800109
XHW,Alice Springs Railway,Australia,-23.566667,145.8
XHX,Adelaide Keswick Rail,Australia,-33.1375,136.303056
XJG,Darwin Railway,Australia,-33.1,145.0
XMC,Mallacoota,Australia,-37.6,149.716667
XML,Minlaton,Australia,-34.766667,137.6
XMY,Yam Island,Australia,-10.483333,142.45
XRH,Richmond AFB,Australia,-33.6,150.1
XTG,Thargomindah,Australia,-27.99995888,143.816689
XTO,Taroom,Australia,-25.65,149.8
XTR,Tara,Australia,-27.0,150.0
YLG,Yalgoo,Australia,-28.35,116.666667
YNN,Yandi,Australia,-21.416667,120.166667
YUE,Yuendumu,Australia,-22.266667,131.783333
ZBL,Biloela,Australia,-24.39356403,150.4960746
ZBO,Bowen,Australia,-20.00132566,148.208669
ZGL,South Galway,Australia,-25.683333,142.116667
ZNE,Newman,Australia,-23.36659829,119.7333011
ZVG,Springvale,Australia,-17.8,127.633333
